Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Vehicle_driver_relation,Types_of_Junction,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Pedestrian_movement,Cause_of_accident,Accident_severity
17:50:00,Monday,18-30,Unknown,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Moving Backward,Not a Pedestrian,Changing lane to the left,Slight Injury
17:50:00,Monday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
9:04:00,Tuesday,31-50,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No priority to pedestrian,Serious Injury
9:04:00,Tuesday,Over 51,Male,Employee,No junction,Dry,Daylight,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,Driving carelessly,Serious Injury
10:40:00,Thursday,Over 51,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
10:40:00,Thursday,Over 51,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
21:15:00,Thursday,18-30,Male,Employee,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Turnover,Not a Pedestrian,Driving carelessly,Fatal injury
21:15:00,Thursday,18-30,Male,Employee,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Moving Backward,Fatal injury
16:00:00,Friday,Under 18,Male,Employee,Y Shape,Dry,Daylight,Normal,Collision with pedestrians,0.4000000000000001,0.0,Going straight,Not a Pedestrian,Overtaking,Serious Injury
16:00:00,Friday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Moving Backward,Not a Pedestrian,No priority to vehicle,Serious Injury
16:00:00,Friday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Going straight,Not a Pedestrian,No priority to vehicle,Serious Injury
19:30:00,Saturday,18-30,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
19:30:00,Saturday,18-30,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
19:30:00,Saturday,18-30,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Other,Not a Pedestrian,No distancing,Slight Injury
9:32:00,Sunday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Crossing from driver's nearside,Moving Backward,Slight Injury
9:32:00,Sunday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
11:19:00,Wednesday,Over 51,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.0,0.2,Turnover,Not a Pedestrian,No distancing,Slight Injury
11:19:00,Wednesday,Over 51,Male,Employee,Y Shape,Dry,Daylight,Normal,Collision with pedestrians,0.0,0.2,Moving Backward,Not a Pedestrian,Overtaking,Slight Injury
8:05:00,Friday,31-50,Unknown,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.0,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
6:26:00,Friday,18-30,Male,Employee,No junction,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.0,0.2,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
6:26:00,Friday,18-30,Male,Employee,No junction,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.0,0.2,Going straight,Not a Pedestrian,Driving under the influence of drugs,Slight Injury
9:20:00,Thursday,18-30,Male,Owner,Crossing,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Reversing,Not a Pedestrian,No distancing,Serious Injury
9:20:00,Thursday,18-30,Unknown,Employee,Crossing,Dry,Daylight,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Serious Injury
9:25:00,Friday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
9:25:00,Friday,31-50,Male,Owner,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
17:50:00,Monday,Over 51,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Parked,Not a Pedestrian,Moving Backward,Slight Injury
17:50:00,Monday,31-50,Unknown,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
16:02:00,Sunday,31-50,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
16:02:00,Sunday,Under 18,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Unknown,Not a Pedestrian,Driving carelessly,Slight Injury
15:36:00,Tuesday,31-50,Male,Employee,Crossing,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Moving Backward,Serious Injury
15:36:00,Tuesday,Under 18,Male,Employee,Crossing,Dry,Daylight,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Serious Injury
20:46:00,Saturday,18-30,Male,Employee,Y Shape,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.2,Stopping,Not a Pedestrian,Changing lane to the right,Slight Injury
20:46:00,Saturday,18-30,Male,Employee,Y Shape,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.2,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
7:25:00,Wednesday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Overtaking,Not a Pedestrian,Driving to the left,Slight Injury
7:25:00,Wednesday,Under 18,Male,Owner,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
19:58:00,Sunday,Over 51,Male,Employee,O Shape,Dry,Darkness - lights lit,Normal,Rollover,0.0,0.0,Reversing,Not a Pedestrian,Driving carelessly,Slight Injury
6:50:00,Wednesday,31-50,Male,Employee,Y Shape,Wet or damp,Darkness - no lighting,Raining,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
6:50:00,Wednesday,Under 18,Male,Employee,Y Shape,Wet or damp,Darkness - no lighting,Raining,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
12:08:00,Friday,18-30,Male,Owner,Y Shape,Dry,Daylight,Normal,Collision with roadside objects,0.4000000000000001,0.2,Unknown,Not a Pedestrian,Changing lane to the right,Slight Injury
12:08:00,Friday,18-30,Unknown,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.2,Going straight,Not a Pedestrian,Turnover,Slight Injury
12:08:00,Friday,Over 51,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.2,Moving Backward,Not a Pedestrian,No priority to vehicle,Slight Injury
18:40:00,Tuesday,31-50,Male,Owner,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Driving at high speed,Serious Injury
18:40:00,Tuesday,Over 51,Male,Employee,Y Shape,Dry,Daylight,Normal,Collision with roadside objects,0.2,0.0,Moving Backward,Not a Pedestrian,No distancing,Serious Injury
11:43:00,Sunday,Under 18,Male,Employee,Y Shape,Dry,Daylight,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
11:43:00,Sunday,Over 51,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
12:00:00,Saturday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Unknown,Not a Pedestrian,Driving carelessly,Slight Injury
12:00:00,Saturday,18-30,Unknown,Employee,Y Shape,Dry,Daylight,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,Moving Backward,Slight Injury
8:58:00,Friday,31-50,Unknown,Employee,No junction,Dry,Daylight,Normal,Collision with roadside objects,0.0,0.0,Going straight,Not a Pedestrian,No distancing,Serious Injury
8:20:00,Thursday,18-30,Male,Employee,No junction,Dry,Daylight,Raining,Vehicle with vehicle collision,0.0,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
23:10:00,Friday,18-30,Male,Employee,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Turnover,Not a Pedestrian,Overtaking,Slight Injury
23:10:00,Friday,31-50,Male,Owner,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
22:30:00,Sunday,18-30,Male,Owner,Crossing,Dry,Darkness - lights lit,Normal,Collision with roadside objects,0.2,0.8,Going straight,Not a Pedestrian,Overtaking,Slight Injury
22:30:00,Sunday,18-30,Male,Owner,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.8,Going straight,Not a Pedestrian,Moving Backward,Slight Injury
22:30:00,Sunday,18-30,Male,Employee,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.8,Reversing,Not a Pedestrian,No distancing,Slight Injury
22:30:00,Sunday,Over 51,Male,Employee,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.8,Getting off,Not a Pedestrian,No distancing,Slight Injury
22:30:00,Sunday,Over 51,Male,Owner,Crossing,Dry,Darkness - lights lit,Normal,Rollover,0.2,0.8,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
17:45:00,Tuesday,31-50,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Getting off,Not a Pedestrian,No priority to vehicle,Slight Injury
17:45:00,Tuesday,Unknown,Female,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
17:45:00,Tuesday,Unknown,Female,Employee,No junction,Dry,Daylight,Normal,Collision with pedestrians,0.4000000000000001,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
14:30:00,Sunday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Driving under the influence of drugs,Slight Injury
14:30:00,Sunday,Under 18,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
6:10:00,Friday,18-30,Male,Owner,No junction,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Serious Injury
6:10:00,Friday,18-30,Male,Employee,No junction,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Driving to the left,Serious Injury
22:10:00,Wednesday,31-50,Male,Employee,Crossing,Wet or damp,Darkness - lights lit,Raining,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,Driving at high speed,Slight Injury
22:10:00,Wednesday,31-50,Male,Employee,Crossing,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Overtaking,Slight Injury
19:00:00,Tuesday,Over 51,Male,Employee,No junction,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
19:00:00,Tuesday,31-50,Male,Employee,No junction,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Moving Backward,Not a Pedestrian,Changing lane to the right,Slight Injury
18:25:00,Wednesday,18-30,Unknown,Owner,No junction,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.0,0.0,Going straight,Not a Pedestrian,Moving Backward,Slight Injury
17:11:00,Sunday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,Moving Backward,Slight Injury
17:11:00,Sunday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
17:10:00,Thursday,31-50,Male,Employee,Y Shape,Wet or damp,Darkness - lights lit,Normal,Collision with roadside objects,0.2,0.4000000000000001,Going straight,Not a Pedestrian,Moving Backward,Slight Injury
17:10:00,Thursday,31-50,Male,Other,Y Shape,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.4000000000000001,Going straight,Not a Pedestrian,No distancing,Slight Injury
17:10:00,Thursday,Over 51,Male,Employee,Y Shape,Wet or damp,Darkness - lights lit,Normal,Rollover,0.2,0.4000000000000001,Going straight,Not a Pedestrian,Moving Backward,Slight Injury
17:50:00,Friday,18-30,Male,Owner,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
17:50:00,Friday,Under 18,Male,Employee,Crossing,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
8:25:00,Monday,Unknown,Female,Employee,Y Shape,Wet or damp,Daylight,Raining and Windy,Vehicle with vehicle collision,0.0,0.0,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
13:00:00,Tuesday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
13:00:00,Tuesday,Under 18,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
23:45:00,Friday,Unknown,Female,Employee,Crossing,Wet or damp,Darkness - lights lit,Raining,Collision with pedestrians,0.4000000000000001,0.0,Going straight,Not a Pedestrian,Driving under the influence of drugs,Slight Injury
23:45:00,Friday,18-30,Male,Employee,Crossing,Wet or damp,Darkness - lights lit,Raining,Rollover,0.4000000000000001,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
23:45:00,Friday,18-30,Female,Employee,Crossing,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,0.4000000000000001,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
20:50:00,Tuesday,31-50,Male,Employee,Crossing,Dry,Darkness - lights lit,Normal,Rollover,0.2,0.0,Going straight,Crossing from driver's nearside,No distancing,Slight Injury
20:50:00,Tuesday,18-30,Unknown,Employee,Crossing,Dry,Darkness - lights lit,Normal,Unknown,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
10:54:00,Friday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.0,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
16:50:00,Monday,18-30,Male,Employee,No junction,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.2,Reversing,Unknown or other,Changing lane to the right,Slight Injury
16:50:00,Monday,Over 51,Male,Employee,No junction,Wet or damp,Darkness - lights lit,Normal,Fall from vehicles,0.2,0.2,Going straight,"Walking along in carriageway, facing traffic",Driving under the influence of drugs,Slight Injury
16:50:00,Monday,Over 51,Male,Employee,No junction,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.2,Going straight,Not a Pedestrian,Moving Backward,Slight Injury
18:30:00,Sunday,Over 51,Male,Owner,No junction,Wet or damp,Darkness - lights lit,Normal,Collision with roadside objects,0.2,0.8,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
18:30:00,Sunday,Over 51,Male,Employee,No junction,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.8,Unknown,Not a Pedestrian,No priority to pedestrian,Slight Injury
18:30:00,Sunday,31-50,Male,Employee,No junction,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.8,Going straight,Not a Pedestrian,No distancing,Slight Injury
18:30:00,Sunday,31-50,Male,Employee,No junction,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.8,Going straight,Not a Pedestrian,No distancing,Slight Injury
18:30:00,Sunday,31-50,Male,Employee,No junction,Wet or damp,Darkness - lights lit,Normal,Collision with pedestrians,0.2,0.8,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
15:50:00,Thursday,Unknown,Female,Employee,No junction,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
15:50:00,Thursday,31-50,Male,Employee,No junction,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
15:40:00,Friday,Under 18,Male,Employee,Crossing,Wet or damp,Darkness - lights lit,Normal,Unknown,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
15:40:00,Friday,Over 51,Male,Employee,Crossing,Wet or damp,Darkness - lights lit,Normal,Rollover,0.2,0.0,Unknown,Not a Pedestrian,Changing lane to the left,Slight Injury
7:50:00,Thursday,18-30,Male,Employee,O Shape,Wet or damp,Daylight,Normal,Collision with roadside objects,0.2,0.0,Moving Backward,Not a Pedestrian,Moving Backward,Serious Injury
7:50:00,Thursday,31-50,Male,Employee,O Shape,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Crossing from nearside - masked by parked or statioNot a Pedestrianry vehicle,No distancing,Serious Injury
17:05:00,Monday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.0,0.0,Turnover,Crossing from driver's nearside,No priority to pedestrian,Serious Injury
15:25:00,Monday,31-50,Male,Employee,No junction,Wet or damp,Daylight,Cloudy,Collision with roadside objects,0.0,0.0,Turnover,Crossing from driver's nearside,Changing lane to the left,Slight Injury
