Location,Accident_Type,Latitude,Longitude,Year,Month,Day,Hour,Minute
Luxor,Moderate,30.56877449029485,25.36004886068001,2020.0,4.0,8.0,5.0,0.0
Cairo,Moderate,25.91144319262543,25.473089396797718,2023.0,8.0,23.0,8.0,0.0
Sharm El Sheikh,Minor,,32.81032183340562,2020.0,11.0,8.0,16.0,0.0
Giza,Severe,30.30894399188918,31.487525593877677,2022.0,12.0,5.0,0.0,0.0
Aswan,Severe,30.601403649523995,30.41674776957003,2022.0,6.0,1.0,8.0,
Cairo,Moderate,29.79919096518449,31.12009677767492,2023.0,5.0,13.0,11.0,0.0
Giza,Moderate,27.38121692521213,32.17056525255375,2022.0,5.0,29.0,5.0,0.0
Aswan,Moderate,30.518316103211994,27.009862359186258,2021.0,1.0,13.0,9.0,0.0
Aswan,Moderate,27.141944888869347,28.84247071813992,2022.0,1.0,29.0,18.0,0.0
Luxor,Fatal,24.817846351164107,32.018890806616,2022.0,11.0,21.0,22.0,0.0
Cairo,Fatal,29.103834300274777,29.271702031806186,2022.0,1.0,22.0,8.0,0.0
Cairo,Minor,26.97731265583738,33.30780490962235,2020.0,12.0,3.0,11.0,
Giza,Severe,30.167150905702655,34.8702642066069,2024.0,5.0,3.0,10.0,0.0
Aswan,Moderate,25.495008388010653,31.29101683260389,2024.0,9.0,,14.0,0.0
Giza,Moderate,25.268982967020648,31.536868436696725,2020.0,9.0,11.0,6.0,0.0
Alexandria,Severe,31.407108487845832,29.650595269131266,2022.0,1.0,17.0,4.0,0.0
Aswan,Moderate,29.177786010039668,26.297307623972277,2024.0,2.0,23.0,15.0,0.0
Giza,Severe,24.500806437891054,30.023525921869787,2020.0,3.0,26.0,1.0,0.0
Aswan,Moderate,30.132708948065474,34.93479781246049,2020.0,9.0,11.0,19.0,0.0
Aswan,Minor,29.175687771354067,26.39350824973308,2023.0,1.0,5.0,21.0,0.0
Sharm El Sheikh,Minor,27.01504914276201,30.307782662251327,2024.0,,25.0,2.0,0.0
Alexandria,Moderate,28.051181837393006,33.35118706711479,2023.0,5.0,10.0,19.0,0.0
Aswan,Moderate,23.634234080843555,28.086419935276655,2021.0,5.0,8.0,12.0,0.0
Cairo,Minor,30.714560834693156,30.272443372875394,2023.0,10.0,26.0,5.0,0.0
Luxor,Minor,30.48404883037658,34.028091518068095,2023.0,1.0,9.0,4.0,0.0
Alexandria,Minor,31.30755044118031,30.955828393942248,2023.0,6.0,3.0,9.0,0.0
Cairo,Severe,25.574233794700934,32.16955297803244,2022.0,12.0,11.0,18.0,0.0
Cairo,Minor,24.382341615782472,,2021.0,3.0,5.0,11.0,0.0
Cairo,Moderate,24.426546602696128,34.83096841906337,2024.0,,18.0,21.0,0.0
Cairo,Fatal,24.48318517376677,27.028696655059914,2020.0,7.0,8.0,9.0,0.0
Cairo,Fatal,26.24517360711364,33.76363608229161,2024.0,3.0,30.0,10.0,0.0
Sharm El Sheikh,Moderate,28.524045013717604,32.410805560233825,2023.0,12.0,26.0,23.0,0.0
Alexandria,Minor,26.537146675499873,27.092511756150305,2024.0,9.0,16.0,16.0,0.0
Aswan,Minor,26.372877755809363,26.526873726985993,2022.0,4.0,8.0,6.0,0.0
Aswan,Moderate,28.349869910489303,34.27887506252226,2024.0,5.0,5.0,16.0,0.0
Cairo,Minor,29.773083671016884,27.78595157328459,2024.0,10.0,11.0,22.0,0.0
Aswan,Severe,29.48682039177595,34.756633637166885,2021.0,6.0,28.0,22.0,0.0
Aswan,Moderate,27.519903584480026,29.14970557050595,2021.0,8.0,4.0,9.0,
Alexandria,Severe,22.428832465543444,32.609328944827055,2021.0,2.0,1.0,13.0,0.0
Cairo,Severe,26.872768493385813,26.709615095980485,2021.0,1.0,26.0,18.0,0.0
Giza,Severe,26.572128527735355,32.70621924370432,2022.0,1.0,10.0,22.0,0.0
Alexandria,Severe,29.23630194898884,28.175717664293643,2020.0,3.0,27.0,21.0,0.0
Alexandria,Fatal,27.903751850763317,25.80434137306225,2020.0,8.0,6.0,8.0,0.0
Alexandria,Minor,25.039329272622354,33.22078183549897,2020.0,,15.0,22.0,0.0
Cairo,Moderate,28.374259369509012,30.50435705949112,2020.0,9.0,22.0,6.0,0.0
Sharm El Sheikh,Severe,25.907560609672196,25.088539435870814,2024.0,11.0,25.0,7.0,0.0
Cairo,Severe,27.331805649556838,,2020.0,3.0,,13.0,0.0
Cairo,Severe,28.39650787750008,28.541717735557576,2023.0,7.0,10.0,5.0,0.0
Luxor,Moderate,31.37324339444118,34.90137856264,2021.0,7.0,12.0,15.0,0.0
Cairo,Minor,22.90553240094956,32.97077130155938,2021.0,7.0,31.0,10.0,0.0
Aswan,Fatal,26.47987792852235,25.090281599911297,,12.0,8.0,7.0,0.0
Alexandria,Minor,30.912390372846556,32.231844677177584,2024.0,9.0,25.0,2.0,0.0
Cairo,Severe,27.023283883366748,29.260354724254558,2024.0,,12.0,14.0,0.0
Alexandria,Severe,22.366559890625915,28.26403737018795,2024.0,6.0,2.0,11.0,0.0
Alexandria,Moderate,25.252488024374617,27.583872473351622,2023.0,4.0,7.0,11.0,0.0
Luxor,Fatal,,34.21300301760502,2022.0,4.0,23.0,14.0,0.0
Aswan,Severe,29.107126478228274,14.762017253334253,,8.0,28.0,20.0,0.0
Aswan,Severe,24.645868517621317,34.25717549254948,2024.0,9.0,13.0,8.0,0.0
Giza,Moderate,27.332259301461455,33.60350487996254,2023.0,2.0,22.0,1.0,0.0
Luxor,Minor,24.059545165926863,34.01636666314275,,10.0,21.0,10.0,0.0
Aswan,Fatal,30.916753633176437,33.619764508827906,2020.0,5.0,24.0,1.0,0.0
Luxor,Moderate,27.188766369224943,26.47343014540413,2022.0,4.0,20.0,22.0,0.0
Alexandria,Minor,29.533004222617123,31.469553276396372,2022.0,8.0,26.0,9.0,0.0
Sharm El Sheikh,Fatal,,34.78780811695817,2023.0,5.0,24.0,5.0,
Sharm El Sheikh,Severe,30.21477694683956,32.31654711055611,2023.0,2.0,,9.0,0.0
Luxor,Moderate,22.593832998784347,34.69872673064036,2020.0,3.0,12.0,20.0,0.0
Sharm El Sheikh,Fatal,30.8645169895014,30.14489393617587,2024.0,3.0,29.0,9.0,
Alexandria,Moderate,,34.90033053574847,2021.0,3.0,14.0,3.0,0.0
Giza,Minor,24.91463398367488,26.413111665390115,2022.0,9.0,14.0,1.0,0.0
Luxor,Moderate,22.11254935978738,32.25775466338666,,4.0,9.0,13.0,0.0
Aswan,Severe,25.549161448658904,33.026239754951476,,4.0,24.0,7.0,0.0
Aswan,Fatal,23.091707091169734,28.25404279823517,2023.0,9.0,25.0,7.0,0.0
Aswan,Minor,28.124075812361035,29.71871001398594,2022.0,12.0,22.0,2.0,0.0
Cairo,Moderate,22.491650175531436,31.559824474240553,2020.0,11.0,1.0,3.0,0.0
Giza,Moderate,22.839326144512373,25.16599338463815,2020.0,,5.0,3.0,0.0
Luxor,Severe,31.06743657445379,25.131056345731373,2024.0,8.0,29.0,16.0,
Luxor,Fatal,29.836912749088338,30.040289456877524,,4.0,1.0,,0.0
Cairo,Severe,22.828331704416627,29.191071644124904,2022.0,2.0,22.0,14.0,0.0
Giza,Moderate,24.439446603627704,12.024068734035364,2023.0,8.0,13.0,1.0,0.0
Giza,Minor,29.385667442252355,,2023.0,6.0,27.0,11.0,0.0
Aswan,Minor,22.091247210202834,25.556621602076323,2021.0,1.0,17.0,12.0,0.0
Giza,Fatal,22.301428309486017,28.18471047848493,2020.0,6.0,3.0,12.0,0.0
Sharm El Sheikh,Fatal,25.300046851035354,32.00807325898761,2023.0,2.0,1.0,,0.0
Alexandria,Severe,24.397478201616057,34.38890930867014,2020.0,10.0,6.0,21.0,0.0
Sharm El Sheikh,Severe,30.989459795123313,33.448205759721624,,6.0,17.0,17.0,0.0
Alexandria,Fatal,29.056808678736136,31.91488924639272,2021.0,7.0,4.0,5.0,0.0
Aswan,Minor,25.656480511786672,25.325249777670304,2024.0,7.0,9.0,19.0,0.0
Cairo,Minor,24.910445668043288,33.353356307562024,2022.0,12.0,27.0,13.0,0.0
Alexandria,Minor,28.787254646673716,32.081773980429105,2023.0,7.0,6.0,3.0,0.0
Sharm El Sheikh,Severe,22.773242937917335,33.017734689736685,2020.0,2.0,2.0,,0.0
Cairo,Moderate,23.862389278614828,28.933815893098078,2020.0,1.0,16.0,7.0,0.0
Cairo,Severe,27.698439423658076,29.1207828168306,2024.0,7.0,10.0,7.0,0.0
Giza,Fatal,28.44903811863287,32.9962846894624,2022.0,9.0,7.0,1.0,0.0
Cairo,Fatal,26.30078523168652,25.200450041105817,2021.0,2.0,26.0,16.0,0.0
Aswan,Fatal,27.97773660727338,29.09232962504276,2023.0,6.0,12.0,11.0,0.0
Sharm El Sheikh,Fatal,27.504400427849347,32.43612336943498,2021.0,12.0,14.0,11.0,0.0
Cairo,Fatal,28.72789153203874,25.408703355905114,2023.0,7.0,19.0,13.0,0.0
Sharm El Sheikh,Minor,29.101911495231988,34.40705848379591,2023.0,11.0,20.0,6.0,0.0
Sharm El Sheikh,Fatal,22.34160107556003,28.688599931020484,2021.0,5.0,1.0,5.0,0.0
Sharm El Sheikh,Minor,26.561622122705494,28.888655568464845,2020.0,2.0,16.0,21.0,0.0
Alexandria,Fatal,26.317686589444136,28.298839055424626,2022.0,3.0,4.0,5.0,0.0
Luxor,Minor,23.258473578607163,28.969952517283076,2021.0,11.0,12.0,21.0,0.0
Sharm El Sheikh,Severe,22.44921380673275,30.014967454985253,2022.0,10.0,26.0,9.0,0.0
Sharm El Sheikh,Fatal,26.827647890120474,26.612250554202184,2020.0,2.0,16.0,1.0,0.0
Alexandria,Moderate,24.426081272404495,25.869502204870916,2023.0,9.0,16.0,10.0,0.0
Giza,Minor,41.22283183399461,27.994160684090772,2023.0,9.0,25.0,0.0,0.0
Luxor,Severe,24.15857520482144,25.530459778889437,2023.0,1.0,13.0,3.0,0.0
Cairo,Moderate,28.501051526718694,27.294394655439635,2020.0,7.0,,21.0,0.0
Giza,Moderate,24.534127783758517,32.105465134780104,2022.0,2.0,6.0,2.0,0.0
Luxor,Minor,27.56711582640949,33.17899972583726,2022.0,10.0,30.0,6.0,0.0
Alexandria,Fatal,26.7316261379858,25.69024430743117,2020.0,12.0,18.0,4.0,0.0
Alexandria,Minor,27.308240009822278,26.991487335623003,2022.0,11.0,4.0,9.0,0.0
Giza,Fatal,30.82722993151871,27.883188870859893,2020.0,,10.0,9.0,0.0
Luxor,Fatal,25.05692870096055,32.23193882239674,,10.0,7.0,10.0,0.0
Sharm El Sheikh,Severe,29.80190276810063,,2023.0,5.0,18.0,1.0,0.0
Luxor,Minor,26.685485063987187,25.839640467473178,2023.0,7.0,20.0,21.0,0.0
Alexandria,Moderate,29.294618320371384,25.424316876741557,2024.0,,12.0,17.0,0.0
Luxor,Minor,25.764311322615093,31.671375192423838,2023.0,10.0,1.0,,0.0
Giza,Moderate,22.888813123788772,30.435594319508656,2021.0,11.0,21.0,,0.0
Alexandria,Fatal,41.372131360334635,31.680356738604694,2020.0,10.0,11.0,5.0,0.0
Aswan,Minor,26.26037542944558,33.273067785041356,2024.0,1.0,30.0,5.0,0.0
Aswan,Minor,26.457752336772632,32.3976439692796,2022.0,10.0,16.0,6.0,0.0
Sharm El Sheikh,Fatal,30.44418445327349,27.845419502498096,,4.0,18.0,18.0,0.0
Alexandria,Severe,29.791400251105866,32.89819309819052,2021.0,11.0,,21.0,0.0
Aswan,Severe,30.761022276085,26.98159734391265,2021.0,11.0,1.0,4.0,0.0
Sharm El Sheikh,Moderate,28.561160894379782,29.70770133598503,2024.0,10.0,11.0,17.0,0.0
Cairo,Fatal,30.695042002897395,32.76686682016394,2022.0,3.0,21.0,20.0,0.0
Sharm El Sheikh,Fatal,23.977681528920957,25.210529838583383,2020.0,5.0,24.0,0.0,
Giza,Severe,27.116183316821772,32.451197459840195,2023.0,12.0,7.0,13.0,0.0
Aswan,Fatal,23.805263370281146,28.86175518274588,2022.0,2.0,16.0,,0.0
Alexandria,Fatal,27.35645577750983,32.298391278562605,2023.0,5.0,22.0,1.0,0.0
Alexandria,Severe,29.946444224418535,29.89195284383396,2020.0,10.0,2.0,13.0,0.0
Sharm El Sheikh,Minor,27.493817949906628,33.04306061182231,2021.0,5.0,5.0,18.0,0.0
Giza,Fatal,26.10558325638236,33.99796503423008,2020.0,10.0,21.0,12.0,0.0
Giza,Minor,25.743360660605315,27.677874254751757,2021.0,12.0,4.0,21.0,0.0
Luxor,Fatal,29.14162049473869,33.242636621375226,2020.0,1.0,25.0,17.0,0.0
Alexandria,Fatal,31.02609374115505,29.359565061886173,2020.0,6.0,1.0,10.0,0.0
Cairo,Moderate,25.000436067786637,30.150663377406666,,4.0,18.0,15.0,0.0
Cairo,Fatal,28.36291147080442,30.06216304015885,2021.0,,6.0,9.0,0.0
Giza,Moderate,29.728823847194615,33.77665364602174,2021.0,9.0,9.0,18.0,
Sharm El Sheikh,Moderate,29.830258362751188,28.794909113615358,2024.0,8.0,28.0,19.0,0.0
Giza,Minor,28.4536256172494,33.64520287890234,2023.0,5.0,15.0,14.0,0.0
Cairo,Fatal,30.944992052971003,26.41604504456109,2020.0,7.0,22.0,4.0,0.0
Luxor,Severe,23.31457796957327,29.559372338633466,2024.0,4.0,8.0,3.0,0.0
Alexandria,Moderate,29.94333755639,31.81513648099549,2024.0,9.0,6.0,16.0,
Sharm El Sheikh,Fatal,24.213138511783697,31.950857884657907,2021.0,7.0,16.0,15.0,0.0
Luxor,Fatal,30.124628653485615,26.713228775614525,2024.0,8.0,8.0,9.0,0.0
Giza,Moderate,28.678224316977776,28.634106169750275,2023.0,11.0,,9.0,0.0
Cairo,Minor,41.66500853444903,30.02270003159949,2024.0,,20.0,17.0,0.0
Luxor,Minor,23.061331280893718,33.004606532460976,2023.0,12.0,21.0,9.0,0.0
Alexandria,Moderate,31.35759180082595,11.391644572474455,2024.0,6.0,18.0,21.0,0.0
Luxor,Fatal,28.845702141730982,32.325222306996196,2022.0,6.0,17.0,15.0,0.0
Alexandria,Moderate,26.31936455714227,26.843954345194668,2021.0,9.0,17.0,11.0,0.0
Giza,Moderate,27.4905229466271,26.20226993340414,2022.0,6.0,25.0,14.0,0.0
Giza,Minor,27.22549619962389,30.90225518881359,,9.0,18.0,1.0,0.0
Giza,Fatal,27.87961483449193,26.108140444100194,2022.0,6.0,1.0,4.0,0.0
Alexandria,Severe,29.522417005960275,33.921170432766274,2022.0,11.0,14.0,2.0,0.0
Aswan,Fatal,28.440886089462268,26.226610618706786,2023.0,6.0,19.0,11.0,0.0
Alexandria,Severe,23.728625574115423,26.519278555339064,,3.0,28.0,21.0,
Cairo,Moderate,26.32801097678166,,2020.0,12.0,,23.0,0.0
Giza,Severe,31.313250082006526,28.958472514623033,2022.0,3.0,9.0,10.0,0.0
Alexandria,Moderate,24.004890931302356,33.515235462039215,2021.0,7.0,25.0,3.0,0.0
Giza,Minor,26.51693115284293,32.92731567120386,2024.0,4.0,29.0,13.0,0.0
Aswan,Minor,30.600615372925624,25.62851141709112,2021.0,1.0,,17.0,
Giza,Moderate,27.689462203177083,29.417028545173142,2024.0,11.0,26.0,,0.0
Giza,Minor,27.300239274403985,30.2412775824468,2024.0,3.0,12.0,3.0,0.0
Sharm El Sheikh,Severe,29.455192180559678,30.032113972076843,2021.0,4.0,16.0,6.0,0.0
Sharm El Sheikh,Severe,26.41204030826226,26.571870935258644,2020.0,,17.0,19.0,0.0
Aswan,Severe,24.5513699122834,33.74794829232866,2024.0,4.0,4.0,4.0,0.0
Cairo,Severe,31.202774251975157,33.76150573768714,2023.0,10.0,20.0,0.0,0.0
Alexandria,Fatal,41.074899584932176,34.40612075511956,2020.0,11.0,25.0,15.0,0.0
Sharm El Sheikh,Severe,29.805249775500513,12.91659514902709,2024.0,11.0,3.0,23.0,0.0
Alexandria,Fatal,30.65493806745443,25.71356666462133,2022.0,9.0,14.0,2.0,0.0
Luxor,Minor,25.908988509012914,33.95336497775363,2022.0,10.0,9.0,11.0,0.0
Giza,Minor,27.944239906863352,25.214851424527495,2021.0,12.0,24.0,13.0,0.0
Luxor,Severe,22.675877887956975,30.219667433049374,2020.0,5.0,24.0,10.0,0.0
Sharm El Sheikh,Moderate,30.879593566361464,,,10.0,2.0,0.0,0.0
Giza,Severe,23.368356483816132,32.17802577249523,2020.0,8.0,,16.0,0.0
Sharm El Sheikh,Moderate,26.507839583369616,32.90366695673859,2021.0,11.0,24.0,,0.0
Luxor,Moderate,29.37285266355569,27.13412611933992,2022.0,2.0,24.0,17.0,0.0
